latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
50.08787,-123.04196,679.0,0,GMT,GMT

time,snowfall_sum (cm),precipitation_sum (mm),temperature_2m_mean (°F)
2002-04-07,5.53,10.20,37.4
2002-04-08,0.00,0.00,36.6
2002-04-09,2.94,9.30,40.1
2002-04-10,5.74,14.60,39.0
2002-04-11,2.24,13.20,40.1
2002-04-12,3.57,26.10,39.8
2002-04-13,8.96,50.70,39.8
2002-04-14,12.46,39.60,36.5
2002-04-15,10.15,15.30,36.1
2002-04-16,6.65,10.60,35.5
2002-04-17,1.05,1.80,38.1
2002-04-18,0.00,0.10,41.2
2002-04-19,0.00,0.00,42.2
2002-04-20,0.00,0.00,41.9
2002-04-21,0.00,0.00,41.1
2002-04-22,0.42,0.50,38.9
2002-04-23,0.00,0.00,36.7
2002-04-24,0.00,0.00,37.6
2002-04-25,0.00,0.00,40.0
2002-04-26,0.98,3.20,40.2
2002-04-27,0.00,0.10,42.1
2002-04-28,0.00,0.00,44.0
2002-04-29,0.00,0.00,46.0
2002-04-30,0.00,0.00,51.1
2002-05-01,0.00,0.00,51.8
2002-05-02,0.00,2.50,42.9
2002-05-03,0.35,1.20,38.5
2002-05-04,3.50,7.10,38.3
2002-05-05,9.80,18.30,37.7
2002-05-06,3.08,4.90,35.7
2002-05-07,2.10,3.40,36.9
2002-05-08,0.00,0.30,39.1
2002-05-09,0.14,0.90,39.6
2002-05-10,0.14,0.70,41.6
2002-05-11,0.00,0.00,43.3
2002-05-12,0.00,0.00,48.7
2002-05-13,0.35,14.30,48.7
2002-05-14,3.85,11.40,40.1
2002-05-15,0.00,0.00,41.1
2002-05-16,0.00,0.00,44.0
2002-05-17,4.55,14.40,42.8
2002-05-18,0.07,0.10,43.0
2002-05-19,0.00,0.40,46.2
2002-05-20,0.00,8.80,46.4
2002-05-21,0.00,1.20,44.2
2002-05-22,0.00,0.10,44.5
2002-05-23,0.00,1.40,44.8
2002-05-24,0.00,0.00,44.7
2002-05-25,0.00,2.40,46.2
2002-05-26,0.00,0.80,46.5
2002-05-27,0.00,0.00,47.8
2002-05-28,0.00,26.30,48.7
2002-05-29,0.00,31.50,44.5
2002-05-30,0.00,2.80,44.7
2002-05-31,0.00,0.00,46.0
2002-06-01,0.00,0.00,49.2
2002-06-02,0.00,0.10,50.6
2002-06-03,0.00,0.00,49.8
2002-06-04,0.00,0.10,50.0
2002-06-05,0.00,26.70,47.3
2002-06-06,0.00,5.50,42.6
2002-06-07,0.77,4.10,42.5
2002-06-08,0.07,0.70,45.1
2002-06-09,0.00,0.00,55.9
2002-06-10,0.00,1.70,60.9
2002-06-11,0.00,0.20,58.1
2002-06-12,0.00,0.00,64.9
2002-06-13,0.00,0.00,67.3
2002-06-14,0.00,0.00,71.3
2002-06-15,0.00,0.30,64.3
2002-06-16,0.00,0.00,59.2
2002-06-17,0.07,8.00,50.4
2002-06-18,0.07,14.20,48.6
2002-06-19,0.00,3.90,50.6
2002-06-20,0.00,0.00,57.2
2002-06-21,0.00,0.00,65.1
2002-06-22,0.00,0.00,64.3
2002-06-23,0.00,0.00,59.4
2002-06-24,0.00,0.00,55.7
2002-06-25,0.00,0.30,59.0
2002-06-26,0.00,0.00,65.9
2002-06-27,0.00,5.30,62.7
2002-06-28,0.00,14.00,49.7
2002-06-29,0.00,32.30,49.7
2002-06-30,0.00,7.80,48.5
2002-07-01,0.00,2.20,49.4
2002-07-02,0.00,0.00,50.8
2002-07-03,0.00,2.20,52.4
2002-07-04,0.07,12.70,45.7
2002-07-05,0.00,2.10,48.1
2002-07-06,0.00,0.00,59.8
2002-07-07,0.00,0.00,63.4
2002-07-08,0.00,8.60,57.8
2002-07-09,0.00,0.50,56.7
2002-07-10,0.00,0.00,70.4
2002-07-11,0.00,0.00,71.0
2002-07-12,0.00,0.00,70.3
2002-07-13,0.00,0.20,70.9
2002-07-14,0.00,0.90,61.6
2002-07-15,0.00,0.00,58.3
2002-07-16,0.00,0.00,62.4
2002-07-17,0.00,1.00,61.2
2002-07-18,0.00,0.70,60.2
2002-07-19,0.00,1.80,59.6
2002-07-20,0.00,0.00,61.6
2002-07-21,0.00,0.00,68.7
2002-07-22,0.00,0.00,73.4
2002-07-23,0.00,0.00,75.9
2002-07-24,0.00,0.00,74.4
2002-07-25,0.00,0.00,71.4
2002-07-26,0.00,0.90,65.5
2002-07-27,0.00,0.10,59.9
2002-07-28,0.00,1.10,59.7
2002-07-29,0.00,3.30,58.3
2002-07-30,0.00,4.20,56.5
2002-07-31,0.00,0.00,56.4
2002-08-01,0.00,0.30,58.4
2002-08-02,0.00,2.00,54.7
2002-08-03,0.00,1.30,56.0
2002-08-04,0.00,12.40,53.1
2002-08-05,0.00,10.60,50.8
2002-08-06,0.00,8.30,53.8
2002-08-07,0.00,1.60,53.2
2002-08-08,0.00,0.00,59.2
2002-08-09,0.00,0.10,61.6
2002-08-10,0.00,0.00,62.5
2002-08-11,0.00,0.00,62.9
2002-08-12,0.00,0.00,68.0
2002-08-13,0.00,0.00,75.1
2002-08-14,0.00,0.00,72.7
2002-08-15,0.00,0.40,70.4
2002-08-16,0.00,0.00,64.0
2002-08-17,0.00,0.70,63.5
2002-08-18,0.00,0.00,63.4
2002-08-19,0.00,2.80,61.1
2002-08-20,0.00,1.40,57.8
2002-08-21,0.00,0.00,59.5
2002-08-22,0.00,0.00,64.0
2002-08-23,0.00,0.00,69.4
2002-08-24,0.00,0.70,70.6
2002-08-25,0.00,0.50,66.0
2002-08-26,0.00,0.90,63.8
2002-08-27,0.00,0.00,67.4
2002-08-28,0.00,0.00,72.4
2002-08-29,0.00,3.60,69.9
2002-08-30,0.00,2.20,63.0
2002-08-31,0.00,0.00,62.1
2002-09-01,0.00,0.20,60.5
2002-09-02,0.00,20.70,54.6
2002-09-03,0.00,7.40,50.2
2002-09-04,0.00,1.40,50.1
2002-09-05,0.00,2.80,52.4
2002-09-06,0.00,2.30,50.3
2002-09-07,0.00,3.70,49.3
2002-09-08,0.00,9.60,48.6
2002-09-09,0.28,15.90,48.0
2002-09-10,0.00,0.00,53.4
2002-09-11,0.00,0.00,58.5
2002-09-12,0.00,0.00,63.9
2002-09-13,0.00,0.00,63.0
2002-09-14,0.00,0.00,64.5
2002-09-15,0.00,0.40,59.9
2002-09-16,0.00,30.60,54.4
2002-09-17,0.00,1.40,51.1
2002-09-18,0.00,0.00,51.2
2002-09-19,0.00,12.00,52.1
2002-09-20,0.00,0.00,47.9
2002-09-21,0.00,0.00,51.6
2002-09-22,0.00,0.00,55.3
2002-09-23,0.00,0.00,58.8
2002-09-24,0.00,0.00,60.2
2002-09-25,0.00,0.00,58.3
2002-09-26,0.00,2.60,57.1
2002-09-27,0.00,0.00,54.2
2002-09-28,0.00,0.00,55.4
2002-09-29,0.00,8.40,50.3
2002-09-30,1.96,9.50,41.5
2002-10-01,0.00,0.30,40.9
2002-10-02,0.00,0.30,43.3
2002-10-03,0.00,6.60,46.8
2002-10-04,0.00,0.60,49.7
2002-10-05,0.00,0.10,45.7
2002-10-06,0.00,0.00,47.4
2002-10-07,0.00,0.20,50.7
2002-10-08,0.00,0.00,48.9
2002-10-09,0.00,3.60,48.6
2002-10-10,0.56,3.30,42.5
2002-10-11,0.00,0.30,42.9
2002-10-12,0.00,0.00,41.7
2002-10-13,0.00,0.00,43.1
2002-10-14,0.00,0.00,44.5
2002-10-15,0.00,0.00,50.3
2002-10-16,0.00,0.00,48.0
2002-10-17,0.00,0.00,47.2
2002-10-18,0.00,0.00,46.1
2002-10-19,0.00,1.60,45.9
2002-10-20,0.00,0.00,48.6
2002-10-21,0.00,0.00,48.7
2002-10-22,0.00,0.00,48.4
2002-10-23,0.00,0.00,45.8
2002-10-24,0.00,0.00,41.8
2002-10-25,0.00,0.00,39.6
2002-10-26,0.00,0.00,40.3
2002-10-27,0.84,4.30,38.9
2002-10-28,0.00,1.30,40.1
2002-10-29,0.00,0.00,37.4
2002-10-30,0.00,0.00,35.6
2002-10-31,0.00,0.00,35.2
2002-11-01,0.00,0.00,37.2
2002-11-02,0.00,0.00,38.8
2002-11-03,0.00,0.00,37.9
2002-11-04,0.00,0.00,36.8
2002-11-05,0.07,0.00,40.2
2002-11-06,1.68,23.90,40.0
2002-11-07,3.64,28.50,39.5
2002-11-08,8.96,31.00,38.5
2002-11-09,5.67,18.70,38.1
2002-11-10,5.39,14.50,37.3
2002-11-11,7.49,22.60,38.0
2002-11-12,9.38,48.50,38.5
2002-11-13,3.36,22.10,39.5
2002-11-14,4.76,14.60,39.0
2002-11-15,1.61,7.20,38.8
2002-11-16,15.54,41.70,38.1
2002-11-17,5.88,15.00,36.3
2002-11-18,20.37,59.50,38.0
2002-11-19,3.01,38.90,39.8
2002-11-20,0.00,10.60,44.4
2002-11-21,0.00,0.00,42.5
2002-11-22,0.00,0.00,45.3
2002-11-23,0.00,0.00,37.2
2002-11-24,0.00,0.00,29.1
2002-11-25,0.00,0.00,22.8
2002-11-26,0.00,0.00,28.1
2002-11-27,0.00,0.00,33.9
2002-11-28,0.00,0.00,38.1
2002-11-29,0.00,0.00,38.3
2002-11-30,0.00,0.00,35.4
2002-12-01,0.00,0.00,36.7
2002-12-02,0.00,0.00,32.7
2002-12-03,0.00,0.00,32.4
2002-12-04,0.00,0.00,33.5
2002-12-05,0.00,0.20,35.7
2002-12-06,0.00,0.00,32.8
2002-12-07,0.00,0.00,33.9
2002-12-08,0.00,0.00,30.1
2002-12-09,0.14,1.00,34.1
2002-12-10,15.89,35.90,34.7
2002-12-11,11.27,19.90,35.1
2002-12-12,13.79,52.60,37.3
2002-12-13,7.63,19.60,36.0
2002-12-14,20.51,45.80,35.9
2002-12-15,19.39,51.80,37.4
2002-12-16,18.27,34.50,36.4
2002-12-17,6.86,11.40,34.2
2002-12-18,6.79,10.30,32.5
2002-12-19,0.84,1.10,27.9
2002-12-20,0.63,0.60,27.1
2002-12-21,0.00,0.00,25.2
2002-12-22,0.00,0.00,25.0
2002-12-23,0.00,0.00,22.3
2002-12-24,0.84,1.10,18.3
2002-12-25,40.74,60.10,26.1
2002-12-26,25.76,37.80,29.9
2002-12-27,6.37,8.80,25.7
2002-12-28,1.33,1.60,25.1
2002-12-29,0.77,1.00,22.0
2002-12-30,14.07,20.20,25.1
2002-12-31,0.21,0.10,25.3
2003-01-01,23.17,33.90,31.0
2003-01-02,32.06,67.50,33.6
2003-01-03,19.67,42.70,35.8
2003-01-04,8.26,42.30,37.0
2003-01-05,1.40,4.50,37.2
2003-01-06,0.00,0.00,36.6
2003-01-07,0.00,0.00,40.5
2003-01-08,0.00,0.00,35.1
2003-01-09,0.00,0.00,25.7
2003-01-10,0.00,0.00,22.6
2003-01-11,0.35,0.90,21.2
2003-01-12,8.68,23.20,30.8
2003-01-13,0.00,0.00,31.6
2003-01-14,7.28,15.90,33.9
2003-01-15,0.00,0.00,29.7
2003-01-16,0.00,0.00,31.1
2003-01-17,0.00,0.00,31.5
2003-01-18,0.00,0.00,31.4
2003-01-19,0.00,0.00,32.3
2003-01-20,0.00,0.00,33.1
2003-01-21,1.61,2.30,29.0
2003-01-22,9.38,21.00,27.3
2003-01-23,14.49,37.70,32.4
2003-01-24,6.37,16.50,36.5
2003-01-25,0.35,2.80,39.3
2003-01-26,0.70,60.00,40.3
2003-01-27,5.81,12.50,36.5
2003-01-28,0.00,0.00,36.0
2003-01-29,8.26,12.70,35.1
2003-01-30,2.87,5.00,36.1
2003-01-31,12.11,33.90,36.6
2003-02-01,5.39,10.70,36.2
2003-02-02,0.28,0.50,35.9
2003-02-03,0.63,1.50,34.6
2003-02-04,0.00,0.00,31.6
2003-02-05,0.00,0.00,29.8
2003-02-06,0.00,0.00,29.8
2003-02-07,0.00,0.00,28.7
2003-02-08,0.00,0.00,29.2
2003-02-09,0.00,0.00,26.0
2003-02-10,0.00,0.00,24.3
2003-02-11,0.00,0.00,26.3
2003-02-12,0.00,0.00,33.4
2003-02-13,0.00,0.00,33.3
2003-02-14,0.14,0.90,35.2
2003-02-15,6.37,15.80,34.7
2003-02-16,12.11,23.90,36.3
2003-02-17,3.01,6.20,34.8
2003-02-18,0.07,0.10,33.2
2003-02-19,3.78,8.20,35.1
2003-02-20,17.36,26.40,34.8
2003-02-21,2.03,4.50,35.7
2003-02-22,0.07,0.10,34.7
2003-02-23,0.00,0.00,27.7
2003-02-24,0.00,0.00,21.1
2003-02-25,0.00,0.00,20.5
2003-02-26,0.00,0.00,29.8
2003-02-27,0.00,0.00,28.7
2003-02-28,0.77,1.00,32.2
2003-03-01,0.00,0.00,32.2
2003-03-02,1.05,1.40,31.2
2003-03-03,0.00,0.10,33.0
2003-03-04,0.00,0.00,32.6
2003-03-05,3.92,6.90,34.5
2003-03-06,2.87,4.20,30.7
2003-03-07,4.41,6.20,22.4
2003-03-08,0.70,0.70,22.8
2003-03-09,15.05,21.50,22.0
2003-03-10,6.58,15.70,33.9
2003-03-11,10.15,21.50,36.1
2003-03-12,12.25,28.60,35.5
2003-03-13,22.26,86.60,38.6
2003-03-14,20.09,62.30,38.6
2003-03-15,8.61,22.10,38.4
2003-03-16,7.63,13.90,37.3
2003-03-17,4.62,8.70,35.5
2003-03-18,6.86,11.50,35.5
2003-03-19,4.41,10.20,35.6
2003-03-20,11.41,25.00,37.8
2003-03-21,10.78,19.40,36.9
2003-03-22,23.17,49.20,37.8
2003-03-23,6.23,9.50,34.6
2003-03-24,0.21,0.20,31.8
2003-03-25,5.18,8.00,33.8
2003-03-26,7.63,12.10,35.0
2003-03-27,1.05,1.80,35.5
2003-03-28,0.07,0.10,35.7
2003-03-29,0.56,3.20,37.3
2003-03-30,1.75,35.50,39.4
2003-03-31,2.87,12.90,38.7
2003-04-01,5.46,10.00,35.5
2003-04-02,6.16,8.80,34.4
2003-04-03,6.93,10.50,32.9
2003-04-04,0.98,1.40,32.0
2003-04-05,3.43,4.90,32.1
2003-04-06,3.50,5.40,34.3
2003-04-07,16.80,27.90,35.8
2003-04-08,16.73,46.00,38.5
2003-04-09,13.09,32.30,37.9
2003-04-10,0.00,0.70,39.8
2003-04-11,6.58,18.80,39.8
2003-04-12,0.21,2.00,40.7
2003-04-13,1.40,9.00,41.5
2003-04-14,2.31,6.10,39.2
2003-04-15,0.42,2.70,39.9
2003-04-16,3.50,7.80,38.5
2003-04-17,3.99,7.40,37.8
2003-04-18,0.91,2.70,38.1
2003-04-19,1.05,3.30,38.0
2003-04-20,0.77,3.70,41.3
2003-04-21,0.14,1.50,44.4
2003-04-22,0.00,0.10,43.0
2003-04-23,2.45,6.50,40.3
2003-04-24,10.78,27.80,38.8
2003-04-25,2.80,5.70,38.3
2003-04-26,0.00,0.00,41.4
2003-04-27,0.84,2.30,41.5
2003-04-28,0.00,0.20,42.7
2003-04-29,0.00,0.00,47.5
2003-04-30,0.00,0.00,47.6
2003-05-01,0.00,0.00,45.2
2003-05-02,0.14,2.10,44.3
2003-05-03,0.42,1.90,41.0
2003-05-04,2.10,6.20,40.3
2003-05-05,0.77,1.70,39.0
2003-05-06,0.00,0.00,39.6
2003-05-07,0.42,1.10,40.9
2003-05-08,0.07,0.20,41.1
2003-05-09,0.00,0.00,47.6
2003-05-10,0.00,0.00,47.4
2003-05-11,0.00,0.00,47.3
2003-05-12,0.00,0.60,46.7
2003-05-13,0.00,0.00,44.9
2003-05-14,2.66,10.80,43.3
2003-05-15,3.01,6.90,37.7
2003-05-16,3.92,7.50,36.6
2003-05-17,0.42,1.60,37.9
2003-05-18,0.21,0.80,40.0
2003-05-19,0.00,0.10,42.1
2003-05-20,0.21,1.80,43.9
2003-05-21,0.00,1.90,42.5
2003-05-22,0.00,18.00,44.4
2003-05-23,0.00,6.30,46.5
2003-05-24,0.00,11.80,50.2
2003-05-25,0.00,12.50,46.0
2003-05-26,0.00,0.50,45.7
2003-05-27,0.00,1.10,47.2
2003-05-28,0.00,1.70,50.1
2003-05-29,0.00,0.20,47.6
2003-05-30,0.00,0.00,50.2
2003-05-31,0.00,0.00,50.7
2003-06-01,0.00,3.00,48.5
2003-06-02,0.00,2.20,45.7
2003-06-03,0.00,0.00,49.4
2003-06-04,0.00,0.00,55.4
2003-06-05,0.00,0.00,59.6
2003-06-06,0.00,0.00,66.1
2003-06-07,0.00,0.00,66.2
2003-06-08,0.00,0.00,67.6
2003-06-09,0.00,0.00,61.5
2003-06-10,0.00,5.00,57.8
2003-06-11,0.00,0.50,53.9
2003-06-12,0.00,0.70,53.2
2003-06-13,0.00,17.90,50.9
2003-06-14,0.07,7.10,46.0
2003-06-15,0.00,1.40,48.2
2003-06-16,0.00,0.00,58.0
2003-06-17,0.00,0.00,63.8
2003-06-18,0.00,1.10,61.7
2003-06-19,0.00,1.80,53.4
2003-06-20,0.00,5.10,48.6
2003-06-21,0.00,6.30,46.0
2003-06-22,0.00,6.00,48.2
2003-06-23,0.00,1.40,50.1
2003-06-24,0.00,0.60,53.7
2003-06-25,0.00,0.00,58.4
2003-06-26,0.00,0.00,61.1
2003-06-27,0.00,0.00,62.3
2003-06-28,0.00,0.00,65.2
2003-06-29,0.00,0.20,68.7
2003-06-30,0.00,46.10,54.7
2003-07-01,0.00,9.80,47.8
2003-07-02,0.00,2.60,48.7
2003-07-03,0.00,0.10,52.4
2003-07-04,0.00,0.20,54.5
2003-07-05,0.00,0.10,58.1
2003-07-06,0.00,0.00,59.8
2003-07-07,0.00,0.00,60.3
2003-07-08,0.00,4.60,54.8
2003-07-09,0.00,1.00,56.4
2003-07-10,0.00,0.00,67.5
2003-07-11,0.00,0.00,69.5
2003-07-12,0.00,3.10,64.7
2003-07-13,0.00,26.80,54.4
2003-07-14,0.00,20.90,52.6
2003-07-15,0.00,4.10,56.3
2003-07-16,0.00,2.20,58.2
2003-07-17,0.00,0.10,55.3
2003-07-18,0.00,0.00,63.3
2003-07-19,0.00,0.10,65.5
2003-07-20,0.00,5.60,63.2
2003-07-21,0.00,0.00,64.3
2003-07-22,0.00,0.00,68.9
2003-07-23,0.00,0.00,67.7
2003-07-24,0.00,0.00,64.3
2003-07-25,0.00,0.00,65.8
2003-07-26,0.00,0.00,68.1
2003-07-27,0.00,0.00,68.2
2003-07-28,0.00,0.00,73.4
2003-07-29,0.00,0.00,77.0
2003-07-30,0.00,0.20,77.8
2003-07-31,0.00,0.00,73.9
2003-08-01,0.00,0.00,68.4
2003-08-02,0.00,0.00,65.4
2003-08-03,0.00,0.00,65.5
2003-08-04,0.00,0.00,64.9
2003-08-05,0.00,0.10,68.0
2003-08-06,0.00,2.40,64.0
2003-08-07,0.00,0.00,62.5
2003-08-08,0.00,0.20,66.5
2003-08-09,0.00,0.90,65.0
2003-08-10,0.00,0.40,62.8
2003-08-11,0.00,5.10,60.1
2003-08-12,0.00,2.00,57.0
2003-08-13,0.00,0.60,59.3
2003-08-14,0.00,0.00,64.3
2003-08-15,0.00,0.00,71.1
2003-08-16,0.00,1.10,65.5
2003-08-17,0.00,0.00,62.4
2003-08-18,0.00,0.00,66.1
2003-08-19,0.00,0.00,65.0
2003-08-20,0.00,0.00,63.6
2003-08-21,0.00,0.00,67.2
2003-08-22,0.00,0.10,64.2
2003-08-23,0.00,3.00,54.5
2003-08-24,0.00,0.30,55.3
2003-08-25,0.00,3.70,56.7
2003-08-26,0.00,5.90,59.4
2003-08-27,0.00,1.20,57.4
2003-08-28,0.00,0.00,60.5
2003-08-29,0.00,0.00,67.1
2003-08-30,0.00,0.00,68.2
2003-08-31,0.00,0.00,66.3
2003-09-01,0.00,0.00,63.4
2003-09-02,0.00,0.00,70.0
2003-09-03,0.00,0.00,72.9
2003-09-04,0.00,0.00,71.4
2003-09-05,0.00,0.00,68.7
2003-09-06,0.00,0.00,66.5
2003-09-07,0.00,27.60,58.4
2003-09-08,0.00,2.80,53.8
2003-09-09,0.00,0.00,54.1
2003-09-10,0.00,10.00,54.6
2003-09-11,0.00,12.80,54.5
2003-09-12,0.00,0.30,53.2
2003-09-13,0.00,0.00,53.2
2003-09-14,0.00,5.10,55.4
2003-09-15,0.00,2.70,49.7
2003-09-16,0.28,14.40,46.1
2003-09-17,0.00,5.60,45.5
2003-09-18,0.70,21.90,44.1
2003-09-19,0.00,7.60,50.2
2003-09-20,0.00,0.00,50.5
2003-09-21,0.00,0.00,51.0
2003-09-22,0.00,0.00,55.0
2003-09-23,0.00,0.00,56.1
2003-09-24,0.00,0.00,54.9
2003-09-25,0.00,0.00,56.4
2003-09-26,0.00,0.00,56.5
2003-09-27,0.00,0.00,63.7
2003-09-28,0.00,0.00,62.9
2003-09-29,0.00,0.00,61.8
2003-09-30,0.00,0.00,61.4
2003-10-01,0.00,0.00,63.6
2003-10-02,0.00,0.00,61.7
2003-10-03,0.00,0.00,62.5
2003-10-04,0.00,0.00,60.6
2003-10-05,0.00,0.00,58.9
2003-10-06,0.00,19.40,54.1
2003-10-07,0.00,30.70,50.8
2003-10-08,1.47,26.30,45.5
2003-10-09,2.38,22.50,41.6
2003-10-10,0.28,6.50,41.4
2003-10-11,3.78,15.50,40.4
2003-10-12,11.69,59.70,38.7
2003-10-13,0.07,3.80,41.7
2003-10-14,0.00,0.00,40.0
2003-10-15,3.22,9.90,36.7
2003-10-16,12.18,58.70,38.2
2003-10-17,0.00,77.70,44.4
2003-10-18,0.00,62.90,46.2
2003-10-19,0.00,38.40,45.9
2003-10-20,0.49,44.00,41.9
2003-10-21,0.00,15.20,48.4
2003-10-22,0.00,11.00,46.2
2003-10-23,1.40,17.70,40.5
2003-10-24,0.00,0.00,37.0
2003-10-25,0.00,0.00,37.5
2003-10-26,0.00,0.00,43.1
2003-10-27,0.00,0.00,46.3
2003-10-28,0.00,11.70,45.0
2003-10-29,0.00,0.00,35.4
2003-10-30,0.00,0.00,29.3
2003-10-31,0.00,0.00,23.2
2003-11-01,0.28,0.00,24.7
2003-11-02,0.00,0.00,29.3
2003-11-03,0.00,0.00,25.8
2003-11-04,0.00,0.00,20.1
2003-11-05,0.00,0.00,17.5
2003-11-06,0.00,0.00,19.0
2003-11-07,0.00,0.00,20.9
2003-11-08,0.00,0.00,27.8
2003-11-09,0.00,0.00,31.9
2003-11-10,2.24,7.10,36.4
2003-11-11,3.36,9.90,36.4
2003-11-12,0.00,0.00,33.8
2003-11-13,0.00,0.00,30.0
2003-11-14,0.28,1.10,33.5
2003-11-15,11.55,33.70,38.3
2003-11-16,19.81,38.70,36.0
2003-11-17,6.02,11.90,34.3
2003-11-18,19.74,34.80,35.1
2003-11-19,19.81,29.30,31.7
2003-11-20,1.33,1.30,26.3
2003-11-21,0.00,0.00,17.6
2003-11-22,0.00,0.00,12.8
2003-11-23,6.86,9.60,18.9
2003-11-24,10.99,15.80,26.3
2003-11-25,15.68,22.40,28.2
2003-11-26,1.68,1.90,29.4
2003-11-27,1.61,2.70,31.3
2003-11-28,39.34,60.00,32.6
2003-11-29,2.80,6.80,35.4
2003-11-30,0.00,0.00,27.7
2003-12-01,0.00,0.00,23.2
2003-12-02,4.27,13.80,30.6
2003-12-03,7.63,18.90,30.3
2003-12-04,0.21,0.20,21.4
2003-12-05,27.86,46.80,29.1
2003-12-06,26.60,44.90,33.0
2003-12-07,7.98,11.80,33.3
2003-12-08,0.21,0.10,32.9
2003-12-09,0.00,0.00,24.3
2003-12-10,0.00,0.00,21.7
2003-12-11,0.70,0.90,25.2
2003-12-12,19.95,30.10,30.9
2003-12-13,9.38,13.60,29.4
2003-12-14,22.89,33.50,29.1
2003-12-15,6.79,9.10,30.8
2003-12-16,38.22,55.50,32.4
2003-12-17,4.76,7.60,33.8
2003-12-18,0.00,0.00,32.9
2003-12-19,0.00,0.00,33.6
2003-12-20,7.07,17.00,36.9
2003-12-21,2.66,5.00,36.0
2003-12-22,0.00,0.00,30.4
2003-12-23,2.03,4.90,33.7
2003-12-24,16.31,36.80,34.6
2003-12-25,17.50,26.70,32.9
2003-12-26,1.47,1.70,27.3
2003-12-27,14.91,21.30,26.2
2003-12-28,7.21,10.00,26.0
2003-12-29,0.07,0.10,18.8
2003-12-30,1.40,1.90,13.5
2003-12-31,7.84,11.00,21.0
2004-01-01,4.90,6.90,22.5
2004-01-02,0.63,0.50,18.5
2004-01-03,3.71,5.20,8.5
2004-01-04,0.00,0.00,-4.6
2004-01-05,0.00,0.00,-5.0
2004-01-06,3.78,5.40,-1.7
2004-01-07,23.59,33.70,14.5
2004-01-08,13.86,26.00,29.8
2004-01-09,3.15,15.00,35.2
2004-01-10,7.28,24.20,39.1
2004-01-11,1.61,5.10,37.3
2004-01-12,0.07,1.90,39.7
2004-01-13,6.37,21.00,38.5
2004-01-14,0.42,34.90,40.2
2004-01-15,3.43,24.80,38.9
2004-01-16,0.00,0.00,35.6
2004-01-17,0.07,0.10,36.2
2004-01-18,5.11,13.10,36.7
2004-01-19,4.41,10.90,38.2
2004-01-20,0.00,0.00,36.1
2004-01-21,0.00,0.00,32.6
2004-01-22,3.71,8.50,36.0
2004-01-23,6.16,11.40,36.0
2004-01-24,7.56,11.00,34.9
2004-01-25,0.63,0.20,29.6
2004-01-26,9.59,13.70,27.8
2004-01-27,2.38,3.80,31.6
2004-01-28,18.55,27.50,33.3
2004-01-29,3.29,8.40,35.3
2004-01-30,26.32,50.70,34.0
2004-01-31,0.49,0.60,28.6
2004-02-01,1.12,1.60,25.7
2004-02-02,0.77,1.10,19.5
2004-02-03,1.82,2.00,24.5
2004-02-04,3.15,4.90,33.1
2004-02-05,0.56,0.70,29.5
2004-02-06,15.19,24.20,30.9
2004-02-07,5.32,7.90,34.6
2004-02-08,0.07,0.00,32.2
2004-02-09,0.00,0.00,30.8
2004-02-10,0.00,0.00,30.1
2004-02-11,0.00,0.00,33.8
2004-02-12,0.00,0.00,33.3
2004-02-13,0.00,0.00,33.5
2004-02-14,4.76,10.20,36.9
2004-02-15,3.71,9.30,36.1
2004-02-16,7.07,11.60,34.9
2004-02-17,13.23,21.60,34.8
2004-02-18,7.98,18.60,37.0
2004-02-19,0.56,0.80,36.4
2004-02-20,0.00,0.00,35.4
2004-02-21,0.00,0.00,36.0
2004-02-22,0.00,0.00,35.6
2004-02-23,2.52,6.30,37.4
2004-02-24,2.80,6.40,37.1
2004-02-25,7.00,13.70,35.8
2004-02-26,2.45,5.10,37.0
2004-02-27,1.33,2.70,38.5
2004-02-28,0.35,1.00,38.4
2004-02-29,0.21,0.10,36.5
2004-03-01,0.00,0.00,36.3
2004-03-02,0.00,0.00,34.6
2004-03-03,6.16,8.90,33.8
2004-03-04,4.48,6.50,34.0
2004-03-05,16.45,23.60,33.7
2004-03-06,2.17,2.60,30.1
2004-03-07,16.73,31.60,34.0
2004-03-08,0.56,6.10,40.3
2004-03-09,0.35,7.60,42.7
2004-03-10,0.00,0.00,37.1
2004-03-11,0.00,0.00,38.9
2004-03-12,0.28,0.50,39.8
2004-03-13,0.00,0.00,38.3
2004-03-14,0.28,0.70,39.6
2004-03-15,0.49,2.20,37.3
2004-03-16,2.94,8.20,36.9
2004-03-17,2.38,7.50,38.3
2004-03-18,19.04,37.60,37.0
2004-03-19,12.32,18.50,32.5
2004-03-20,0.14,0.20,31.6
2004-03-21,0.00,0.00,37.4
2004-03-22,0.00,0.00,46.1
2004-03-23,0.00,0.90,43.8
2004-03-24,11.27,22.80,38.3
2004-03-25,13.09,22.00,36.2
2004-03-26,13.79,26.10,37.6
2004-03-27,10.01,17.50,37.9
2004-03-28,0.00,0.00,38.3
2004-03-29,0.00,0.00,44.2
2004-03-30,5.74,27.60,44.5
2004-03-31,1.40,1.70,34.7
2004-04-01,0.00,0.00,35.4
2004-04-02,0.00,0.00,38.6
2004-04-03,0.00,0.00,44.2
2004-04-04,0.00,0.00,45.5
2004-04-05,0.00,0.00,42.9
2004-04-06,0.00,0.00,42.9
